templates,used_attributes
The TEAM-PLACE TEAM-NAME really struggled to get in a rhythm in this 1 . ,"['TEAM-PLACE', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME travel to NEXT-CITY to take on the struggling NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME head north to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will return home on NEXT-DAYNAME to host the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"Every time the TEAM-NAME the TEAM-NAME would start to embark on a comeback , The TEAM-NAME had an answer . ","['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME']"
 's win temporarily puts TEAM-PLACE in a tie with Memphis for the TEAM-STANDING sweed in the West . ,"['', 'TEAM-PLACE', 'TEAM-STANDING']"
The TEAM-NAME will complete a back - to - back set at home NEXT-DAYNAME against the Tornoto NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"Up next , the TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME evening . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE heads to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night next . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME were playing without starting shooting guard Lance Stephenson . ,"['TEAM-PLACE', 'TEAM-NAME']"
the TEAM-NAME will next take the court NEXT-DAYNAME against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"Up next , the TEAM-NAME travel to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
Thomas Robinson plans to return for the TEAM-NAME next game . ,['TEAM-NAME']
TEAM-PLACE now heads to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME travel north of the border to face the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-NAME will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM , who are also winless since the All-Star break , on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-PTS_QTR1 ) will have a couple days off before traveling to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on Wenesday . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-PTS_QTR1', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-REB ) will be off until NEXT-DAYNAME when the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-REB ) host the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-REB', 'NEXT-DAYNAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-REB', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME have now won 9 in a row . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME will return to action NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"Up next , the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME return home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FG3M ) will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FG3M', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will go on the road to play the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will stay home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME ( TEAM-WINS - TEAM-LOSSES ) TEAM-PTS - TEAM-PTS travel to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'TEAM-PTS', 'TEAM-PTS', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME will return home on NEXT-DAYNAME to host the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
TEAM-PLACE will look to extend TEAM-PLACE winning streak NEXT-DAYNAME when the TEAM-NAME host the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
the TEAM-PLACE TEAM-NAME ( TEAM-PTS_QTR3 - TEAM-PTS_QTR3 ) will look to snap the TEAM-PLACE TEAM-NAME ( TEAM-PTS_QTR3 - TEAM-PTS_QTR3 ) losing streak NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR3', 'TEAM-PTS_QTR3', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR3', 'TEAM-PTS_QTR3', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME will return to action NEXT-DAYNAME when they host the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME have TEAM-STANDING days off before facing the NEXT-CITY NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-STANDING', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
"The Hornets , Pacers and Celtics all would not make the playoffs if The Hornets , Pacers and Celtics all began tomorrow . ",[]
"TEAM-PLACE will head home for NEXT-DAYNAME 's game with the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM , who currently holds the 8 seed that the TEAM-NAME so desperately covet . ","['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'TEAM-NAME']"
TEAM-PLACE will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME ( TEAM-WINS - TEAM-LOSSES ) TEAM-PTS - TEAM-PTS in TEAM-PLACE remain home to host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'TEAM-PTS', 'TEAM-PTS', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the the TEAM-NAME host the West-leading NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME stay home and will host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , The TEAM-NAME return home to host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"The TEAM-NAME certainly could 've used J.R. Smith  , as The TEAM-NAME were outrebounded TEAM-REB - TEAM-REB by the TEAM-NAME . ","['TEAM-NAME', '', 'TEAM-NAME', 'TEAM-REB', 'TEAM-REB', 'TEAM-NAME']"
The TEAM-NAME are currently leading the TEAM-DIVISION Divsion . ,"['TEAM-NAME', 'TEAM-DIVISION']"
the TEAM-NAME will take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE holds the Eastern_Conferences ' worst overall record . ,['TEAM-PLACE']
The TEAM-NAME will finish out The TEAM-NAME back - to - back set on NEXT-DAYNAME when The TEAM-NAME host the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
"Next up , the TEAM-NAME travel to NEXT-OPPONENT-TEAM-PLACE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME 'll continue The TEAM-PLACE TEAM-NAME road trip in NEXT-CITY on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"Up next , TEAM-PLACE returns home to host the East-leading NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the Wolves return home to host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME were led by starting point guard LEADER_FIRST_NAME LEADER_SECOND_NAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME']"
TEAM-PLACE will turn TEAM-PLACE attention to the NEXT-STATE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE will take the floor next when TEAM-PLACE hosts NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
the TEAM-NAME enter the break with the same record as the Trail Trail_Blazers at TEAM-WINS - TEAM-TOV . ,"['TEAM-NAME', 'TEAM-WINS', 'TEAM-TOV']"
the TEAM-NAME ' will look to rebound from this defeat NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME got most of the TEAM-NAME production from LEADER_FIRST_NAME LEADER_SECOND_NAME on  . ,"['TEAM-NAME', 'TEAM-NAME', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', '']"
"Up next , the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-LOSSES ) now head to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-LOSSES', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE now gets a night off before taking on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM at home NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE also out - rebounded the TEAM-NAME TEAM-FG3_PCT - TEAM-FGM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3_PCT', 'TEAM-FGM']"
The TEAM-PLACE TEAM-NAME ( TEAM-PTS_QTR3 - TEAM-LOSSES ) will go on the road to play the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR3', 'TEAM-LOSSES', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
them 'll host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME ( TEAM-PTS_QTR3 - TEAM-TOV ) will travel to NEXT-STATE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR3', 'TEAM-TOV', 'NEXT-STATE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE lost at home for the STREAK-COUNT time since Dec. 26 against Houston . ,"['TEAM-PLACE', 'STREAK-COUNT']"
TEAM-PLACE will host NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME before playing 6 of TEAM-PLACE next 7 on the road . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME', 'TEAM-PLACE']"
The TEAM-NAME will look to bounce back NEXT-DAYNAME when The TEAM-NAME host the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-NAME have TEAM-STANDING days off before battling the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-STANDING', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME will stay home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME ' will return home NEXT-DAYNAME to take on the NEXT-OPPONENT-TEAM . ,"['TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
"Up next , the the TEAM-NAME head to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME afternoon . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will try salvage the TEAM-NAME road - trip NEXT-DAYNAME in NEXT-CITY . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
The TEAM-NAME will meet up again on Mar . 18 at Oracle Arena in Oakland . ,['TEAM-NAME']
the TEAM-NAME will finish off the TEAM-NAME back - to - back set NEXT-DAYNAME in NEXT-CITY . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY']"
the TEAM-NAME went with a skeleton crew against TEAM-PLACE . ,"['TEAM-NAME', 'TEAM-PLACE']"
TEAM-PLACE will return home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Next up , the TEAM-NAME travel to NEXT-OPPONENT-TEAM-PLACE to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME afternoon . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will travel to NEXT-CITY to face the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME return home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE were paced by LEADER_FIRST_NAME LEADER_SECOND_NAME against the TEAM-PLACE TEAM-NAME ( . ,"['TEAM-PLACE', 'LEADER_FIRST_NAME', 'LEADER_SECOND_NAME', 'TEAM-PLACE', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME will wrap up The TEAM-PLACE TEAM-NAME current STREAK-COUNT - game road trip against the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'STREAK-COUNT', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME have 2 days off before The TEAM-PLACE TEAM-NAME 'll host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME will wrap up the TEAM-NAME 2 - game road trip against the NEXT-CITY NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-PLACE TEAM-NAME ( TEAM-FG3A - TEAM-LOSSES ) will be idle Sunday before traveling to NEXT-CITY to play the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3A', 'TEAM-LOSSES', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-PLACE ran into the wall that is The TEAM-PLACE TEAM-NAME defense . ,"['TEAM-PLACE', 'TEAM-PLACE', 'TEAM-NAME']"
"LEADER_FIRST_NAME Andersen started in place of the injured Hassan Whiteside , who sprained LEADER_FIRST_NAME Andersen ankle Tuesday against the Thunder . ","['LEADER_FIRST_NAME', 'LEADER_FIRST_NAME']"
TEAM-PLACE will host NEXT-OPPONENT-TEAM-PLACE on NEXT-DAYNAME before heading into the All-Star Break . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-DAYNAME']"
TEAM-PLACE could be getting Durant back for NEXT-DAYNAME 's matchup with NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-PLACE', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE']"
The TEAM-NAME lead the season series with The TEAM-NAME 2 - 1 . ,"['TEAM-NAME', 'TEAM-NAME']"
TEAM-NAME have Saturday off before taking on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM at home NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME travel to NEXT-CITY to take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ","['TEAM-NAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME ( TEAM-WINS - TEAM-FG3M ) 'll return home to host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-WINS', 'TEAM-FG3M', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME ( TEAM-FG3M - TEAM-WINS ) host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM back at NEXT-STADIUM on NEXT-DAYNAME looking to keep the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM intact . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-FG3M', 'TEAM-WINS', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-STADIUM', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM']"
"The TEAM-PLACE TEAM-NAME The TEAM-PLACE TEAM-NAME continue The TEAM-PLACE TEAM-NAME road trip NEXT-DAYNAME , taking on the NEXT-CITY NEXT-OPPONENT-TEAM . ","['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-DAYNAME', 'NEXT-CITY', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME ( TEAM-TOV - TEAM-LOSSES ) will look to keep The TEAM-PLACE TEAM-NAME ( TEAM-TOV - TEAM-LOSSES ) going against the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME night . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-TOV', 'TEAM-LOSSES', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-TOV', 'TEAM-LOSSES', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME are idle Wednesday before hosting the NEXT-OPPONENT-TEAM on New Year 's Day . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM']"
the TEAM-NAME saw most of the TEAM-NAME production from the TEAM-NAME front court . ,"['TEAM-NAME', 'TEAM-NAME', 'TEAM-NAME']"
the TEAM-NAME the TEAM-NAME will head home to take on the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
TEAM-NAME TEAM-NAME will take on the NEXT-OPPONENT-TEAM in NEXT-CITY on NEXT-DAYNAME . ,"['TEAM-NAME', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-CITY', 'NEXT-DAYNAME']"
The TEAM-PLACE TEAM-NAME are quickly becoming the surprise of the TEAM-CONFERENCE . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-CONFERENCE']"
The TEAM-PLACE TEAM-NAME now take on the NEXT-OPPONENT-TEAM on NEXT-DAYNAME and hope to continue this winning form . ,"['TEAM-PLACE', 'TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , the TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
"Up next , The TEAM-NAME host the NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ","['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
The TEAM-NAME outrebounded The TEAM-NAME . ,"['TEAM-NAME', 'TEAM-NAME']"
TEAM-PLACE is idle Friday before returning home to host NEXT-OPPONENT-TEAM-PLACE . ,"['TEAM-PLACE', 'NEXT-OPPONENT-TEAM-PLACE']"
The TEAM-NAME are in TEAM-STANDING place in the TEAM-CONFERENCE standings . ,"['TEAM-NAME', 'TEAM-STANDING', 'TEAM-CONFERENCE']"
his TEAM-NAME is against the NEXT-OPPONENT-TEAM on the road NEXT-DAYNAME . ,"['TEAM-NAME', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
the TEAM-NAME ' struggled to find the TEAM-NAME ' offense . ,"['TEAM-NAME', 'TEAM-NAME']"
The TEAM-PLACE TEAM-NAME will try to make The TEAM-PLACE TEAM-NAME TEAM-FTA straight wins when The TEAM-PLACE TEAM-NAME continue The TEAM-PLACE TEAM-NAME road trip in NEXT-CITY on NEXT-DAYNAME against the NEXT-OPPONENT-TEAM . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-FTA', 'TEAM-PLACE', 'TEAM-NAME', 'TEAM-PLACE', 'TEAM-NAME', 'NEXT-CITY', 'NEXT-DAYNAME', 'NEXT-OPPONENT-TEAM']"
The TEAM-PLACE TEAM-NAME ( TEAM-PTS_QTR2 - TEAM-LOSSES ) 'll host the NEXT-OPPONENT-TEAM-PLACE NEXT-OPPONENT-TEAM on NEXT-DAYNAME . ,"['TEAM-PLACE', 'TEAM-NAME', 'TEAM-PTS_QTR2', 'TEAM-LOSSES', 'NEXT-OPPONENT-TEAM-PLACE', 'NEXT-OPPONENT-TEAM', 'NEXT-DAYNAME']"
